"SCIENTIFIC NAME","OBSERVATION COUNT","LATITUDE","LONGITUDE","OBSERVATION DATE"
"Pycnonotus penicillatus","2",6.7922914,80.7899923,"2/1/20"
"Pycnonotus penicillatus","6",6.8017992,80.8074045,"2/23/20"
"Pycnonotus penicillatus","4",6.9257665,80.8217919,"2/11/20"
"Pycnonotus penicillatus","1",6.967476,80.768819,"2/23/20"
"Pycnonotus penicillatus","5",6.7937452,80.8012247,"2/21/20"
"Pycnonotus penicillatus","5",6.8017992,80.8074045,"2/23/20"
"Pycnonotus penicillatus","1",6.9674935,80.7675362,"2/6/20"
"Pycnonotus penicillatus","1",6.9674935,80.7675362,"2/6/20"
"Pycnonotus penicillatus","7",6.8017992,80.8074045,"2/7/20"
"Pycnonotus penicillatus","3",6.8017992,80.8074045,"2/23/20"
"Pycnonotus penicillatus","4",6.9317721,80.811919,"2/24/20"
"Pycnonotus penicillatus","2",6.9663221,80.7779002,"2/4/20"
"Pycnonotus penicillatus","4",6.9674935,80.7675362,"2/8/20"
"Pycnonotus penicillatus","1",6.9674935,80.7675362,"2/6/20"
"Pycnonotus penicillatus","3",6.835138,80.810538,"2/23/20"
"Pycnonotus penicillatus","X",6.9609333,80.799378,"2/29/20"
"Pycnonotus penicillatus","X",7.3198,80.576,"2/9/20"
"Pycnonotus penicillatus","6",6.939574,80.799171,"2/1/20"
"Pycnonotus penicillatus","7",6.8017992,80.8074045,"2/7/20"
"Pycnonotus penicillatus","1",6.9674935,80.7675362,"2/6/20"
"Pycnonotus penicillatus","3",6.8020326,80.8076395,"2/28/20"
"Pycnonotus penicillatus","X",6.959659,80.7981713,"2/1/20"
"Pycnonotus penicillatus","2",6.9495905,80.7895008,"2/10/20"
"Pycnonotus penicillatus","X",6.8017992,80.8074045,"2/27/20"
"Pycnonotus penicillatus","X",6.953947,80.7805824,"2/2/20"
"Pycnonotus penicillatus","1",6.9674935,80.7675362,"2/1/20"
"Pycnonotus penicillatus","2",6.9674935,80.7675362,"2/9/20"
"Pycnonotus penicillatus","2",6.9674935,80.7675362,"2/16/20"
"Pycnonotus penicillatus","2",6.8017992,80.8074045,"2/7/20"
"Pycnonotus penicillatus","8",6.8017992,80.8074045,"2/10/20"
"Pycnonotus penicillatus","3",6.9674935,80.7675362,"2/22/20"
"Pycnonotus penicillatus","3",6.9674935,80.7675362,"2/22/20"
"Pycnonotus penicillatus","1",6.9674935,80.7675362,"2/6/20"
"Pycnonotus penicillatus","2",6.9388991,80.8004003,"2/23/20"
"Pycnonotus penicillatus","6",6.905467,80.79013,"2/11/20"
"Pycnonotus penicillatus","1",6.905467,80.79013,"2/12/20"
"Pycnonotus penicillatus","5",6.8017992,80.8074045,"2/23/20"
"Pycnonotus penicillatus","1",6.961678,80.796659,"2/23/20"
"Pycnonotus penicillatus","5",6.8017992,80.8074045,"2/16/20"
"Pycnonotus penicillatus","6",6.9709007,80.7727211,"2/1/20"
"Pycnonotus penicillatus","3",6.9596683,80.7981563,"2/23/20"
"Pycnonotus penicillatus","7",6.8017992,80.8074045,"2/7/20"
"Pycnonotus penicillatus","1",6.9709007,80.7727211,"2/29/20"
"Pycnonotus penicillatus","1",6.9674935,80.7675362,"2/6/20"
"Pycnonotus penicillatus","6",6.9709007,80.7727211,"2/1/20"
"Pycnonotus penicillatus","4",6.9674935,80.7675362,"2/24/20"
"Pycnonotus penicillatus","2",6.9709007,80.7727211,"2/29/20"
"Pycnonotus penicillatus","2",6.9709007,80.7727211,"2/2/20"
"Pycnonotus penicillatus","X",6.953947,80.7805824,"2/12/20"
"Pycnonotus penicillatus","7",6.8017992,80.8074045,"2/7/20"
"Pycnonotus penicillatus","2",6.9389564,80.7990447,"2/24/20"
"Pycnonotus penicillatus","1",6.9596683,80.7981563,"2/24/20"
"Pycnonotus penicillatus","2",6.93176,80.81201,"2/9/20"
"Pycnonotus penicillatus","2",6.9674935,80.7675362,"2/4/20"
"Pycnonotus penicillatus","7",6.8017992,80.8074045,"2/7/20"
"Pycnonotus penicillatus","5",6.8017992,80.8074045,"2/16/20"
"Pycnonotus penicillatus","2",6.9674935,80.7675362,"2/5/20"
"Pycnonotus penicillatus","2",6.9709007,80.7727211,"2/27/20"
"Pycnonotus penicillatus","2",6.8017992,80.8074045,"2/21/20"
"Pycnonotus penicillatus","1",7.463838,80.782309,"3/6/20"
"Pycnonotus penicillatus","1",7.5403222,80.7350956,"3/7/20"
"Pycnonotus penicillatus","1",7.5403222,80.7350956,"3/9/20"
"Pycnonotus penicillatus","10",7.522836,80.733846,"3/8/20"
"Pycnonotus penicillatus","4",7.540444,80.735133,"3/7/20"
"Pycnonotus penicillatus","8",7.526234,80.740626,"3/9/20"
"Pycnonotus penicillatus","1",7.5403222,80.7350956,"3/6/20"
"Pycnonotus penicillatus","1",7.349309,80.609608,"4/27/20"
"Pycnonotus penicillatus","1",7.349309,80.609608,"4/30/20"
"Pycnonotus penicillatus","1",7.349309,80.609608,"4/24/20"
"Pycnonotus penicillatus","1",7.349309,80.609608,"4/28/20"
"Pycnonotus penicillatus","1",7.349309,80.609608,"6/16/20"
"Pycnonotus penicillatus","2",6.8017992,80.8074045,"6/19/20"
"Pycnonotus penicillatus","3",6.785414,80.77988,"6/26/20"
"Pycnonotus penicillatus","2",7.349309,80.609608,"6/6/20"
"Pycnonotus penicillatus","X",7.5227015,80.7371311,"7/1/20"
"Pycnonotus penicillatus","6",6.9663221,80.7779002,"7/10/20"
"Pycnonotus penicillatus","15",7.0016338,80.8385493,"7/31/20"
"Pycnonotus penicillatus","X",7.5410832,80.7343303,"7/3/20"
"Pycnonotus penicillatus","15",7.0016338,80.8385493,"7/31/20"
"Pycnonotus penicillatus","15",7.0016338,80.8385493,"7/31/20"
"Pycnonotus penicillatus","3",7.0016338,80.8385493,"8/1/20"
"Pycnonotus penicillatus","4",6.8017992,80.8074045,"8/22/20"
"Pycnonotus penicillatus","6",6.8017992,80.8074045,"8/1/20"
"Pycnonotus penicillatus","6",7.148515,80.698393,"8/23/20"
"Pycnonotus penicillatus","10",7.0016338,80.8385493,"8/1/20"
"Pycnonotus penicillatus","20",6.7937452,80.8012247,"8/2/20"
"Pycnonotus penicillatus","6",6.9663434,80.7778788,"8/14/20"
"Pycnonotus penicillatus","8",7.0016338,80.8385493,"8/1/20"
"Pycnonotus penicillatus","10",7.0016338,80.8385493,"8/1/20"
"Pycnonotus penicillatus","12",7.0016338,80.8385493,"8/1/20"
"Pycnonotus penicillatus","3",7.0016338,80.8385493,"8/1/20"
"Pycnonotus penicillatus","12",7.0016338,80.8385493,"8/1/20"
"Pycnonotus penicillatus","3",7.0016338,80.8385493,"8/1/20"
"Pycnonotus penicillatus","20",6.7937452,80.8012247,"8/2/20"
"Pycnonotus penicillatus","12",7.0016338,80.8385493,"8/1/20"
"Pycnonotus penicillatus","20",6.7937452,80.8012247,"8/2/20"
"Pycnonotus penicillatus","8",7.0016338,80.8385493,"8/1/20"
"Pycnonotus penicillatus","5",7.503365,80.7121917,"9/14/20"
"Pycnonotus penicillatus","1",6.8017992,80.8074045,"9/25/20"
"Pycnonotus penicillatus","X",7.3467363,80.8109261,"10/18/20"
"Pycnonotus penicillatus","4",7.3467363,80.8109261,"10/17/20"
"Pycnonotus penicillatus","15",6.93176,80.81201,"10/18/20"
"Pycnonotus penicillatus","4",7.3467363,80.8109261,"10/17/20"
"Pycnonotus penicillatus","10",6.93176,80.81201,"10/17/20"
"Pycnonotus penicillatus","10",6.93176,80.81201,"10/17/20"
"Pycnonotus penicillatus","12",6.9563951,80.7780456,"10/17/20"
"Pycnonotus penicillatus","10",6.93176,80.81201,"10/17/20"
"Pycnonotus penicillatus","10",6.93176,80.81201,"10/17/20"
"Pycnonotus penicillatus","10",7.0414507,80.756526,"10/30/20"
"Pycnonotus penicillatus","X",7.3467363,80.8109261,"10/18/20"
"Pycnonotus penicillatus","2",6.9791734,80.7639766,"12/25/20"
"Pycnonotus penicillatus","40",6.8017992,80.8074045,"12/19/20"
"Pycnonotus penicillatus","5",7.058773,80.7565284,"12/27/20"
"Pycnonotus penicillatus","5",7.0016338,80.8385493,"12/17/20"
"Pycnonotus penicillatus","5",7.0016338,80.8385493,"12/17/20"
"Pycnonotus penicillatus","2",6.9663221,80.7779002,"12/24/20"
"Pycnonotus penicillatus","2",6.8017992,80.8074045,"12/25/20"
"Pycnonotus penicillatus","5",7.0016338,80.8385493,"12/17/20"
"Pycnonotus penicillatus","8",7.0016338,80.8385493,"12/18/20"
"Pycnonotus penicillatus","X",6.9257665,80.8217919,"12/24/20"
"Pycnonotus penicillatus","3",6.8017992,80.8074045,"12/21/20"
"Pycnonotus penicillatus","4",6.9257665,80.8217919,"12/9/20"
"Pycnonotus penicillatus","8",7.0016338,80.8385493,"12/18/20"
"Pycnonotus penicillatus","5",7.0016338,80.8385493,"12/18/20"
"Pycnonotus penicillatus","X",6.9234021,80.815258,"1/28/21"
"Pycnonotus penicillatus","5",6.9674935,80.7675362,"1/20/21"
"Pycnonotus penicillatus","X",6.9578236,80.7624722,"1/26/21"
"Pycnonotus penicillatus","9",6.8017992,80.8074045,"1/4/21"
"Pycnonotus penicillatus","X",6.8017992,80.8074045,"1/27/21"
"Pycnonotus penicillatus","4",6.9663221,80.7779002,"2/26/21"
"Pycnonotus penicillatus","4",6.9663221,80.7779002,"2/20/21"
"Pycnonotus penicillatus","X",6.8017992,80.8074045,"2/25/21"
"Pycnonotus penicillatus","1",6.9699783,80.7672492,"2/13/21"
"Pycnonotus penicillatus","2",7.540738,80.734598,"2/26/21"
"Pycnonotus penicillatus","3",6.8017992,80.8074045,"2/23/21"
"Pycnonotus penicillatus","3",6.9663221,80.7779002,"2/13/21"
"Pycnonotus penicillatus","22",6.8017992,80.8074045,"2/27/21"
"Pycnonotus penicillatus","1",6.9677784,80.7676569,"2/13/21"
"Pycnonotus penicillatus","16",6.8017992,80.8074045,"2/27/21"
"Pycnonotus penicillatus","X",6.3577878,80.4889552,"3/7/12"
"Pycnonotus penicillatus","X",6.3531747,81.4722061,"11/5/12"
"Pycnonotus penicillatus","5",6.3903814,80.5973554,"1/30/14"
"Pycnonotus penicillatus","1",6.4550917,81.5637231,"1/23/15"
"Pycnonotus penicillatus","2",6.3531747,81.4722061,"12/14/16"
"Pycnonotus penicillatus","2",6.3531747,81.4722061,"12/14/16"
"Pycnonotus penicillatus","1",6.2973192,81.2938714,"1/22/17"
"Pycnonotus penicillatus","4",6.3531747,81.4722061,"6/18/17"
"Pycnonotus penicillatus","1",6.188598,81.2200356,"11/29/17"
"Pycnonotus penicillatus","1",6.188598,81.2200356,"11/29/17"
"Pycnonotus penicillatus","1",6.188598,81.2200356,"11/29/17"
"Pycnonotus penicillatus","1",6.188598,81.2200356,"11/29/17"
"Pycnonotus penicillatus","1",6.3903814,80.5973554,"2/28/18"
"Pycnonotus penicillatus","X",6.3903814,80.5973554,"5/14/18"
"Pycnonotus penicillatus","X",6.3903814,80.5973554,"8/25/18"
"Pycnonotus penicillatus","6",6.0594773,80.3158522,"8/13/18"
"Pycnonotus penicillatus","4",6.3745147,81.5104014,"10/29/18"
"Pycnonotus penicillatus","X",6.3903814,80.5973554,"12/8/18"
"Pycnonotus penicillatus","X",6.342024,80.551859,"3/6/19"
"Pycnonotus penicillatus","2",6.342024,80.551859,"3/4/19"
"Pycnonotus penicillatus","2",6.3952323,80.6053215,"4/20/19"
"Pycnonotus penicillatus","1",6.3676645,80.5932144,"4/18/19"
"Pycnonotus penicillatus","X",6.3908448,80.6018961,"5/4/19"
"Pycnonotus penicillatus","X",6.3903814,80.5973554,"5/4/19"
"Pycnonotus penicillatus","X",6.3903814,80.5973554,"7/14/19"
"Pycnonotus penicillatus","2",6.29243,81.30046,"8/29/19"
"Pycnonotus penicillatus","4",6.3903814,80.5973554,"5/22/20"
"Pycnonotus penicillatus","2",6.3903814,80.5973554,"6/7/20"
"Pycnonotus penicillatus","4",6.3860582,80.6029129,"6/7/20"
"Pycnonotus penicillatus","4",6.3860582,80.6029129,"6/7/20"
"Pycnonotus penicillatus","2",6.3579984,80.4893066,"8/30/20"
"Pycnonotus penicillatus","3",6.3903814,80.5973554,"10/18/20"
"Pycnonotus penicillatus","3",6.3903814,80.5973554,"10/18/20"
"Pycnonotus penicillatus","X",6.0906125,80.9354124,"11/18/20"
"Pycnonotus penicillatus","2",6.2328191,81.159718,"11/16/20"
"Pycnonotus penicillatus","2",6.3888547,80.5950423,"1/29/21"
"Pycnonotus penicillatus","4",8.5064982,80.0620937,"12/20/17"
"Pycnonotus penicillatus","X",6.7654385,80.9591449,"7/31/12"
"Pycnonotus penicillatus","4",6.7692842,80.9335542,"12/26/12"
"Pycnonotus penicillatus","1",6.8940481,80.9064102,"7/13/13"
"Pycnonotus penicillatus","X",6.8951956,80.8293343,"8/21/13"
"Pycnonotus penicillatus","X",6.8721,81.0491,"10/7/13"
"Pycnonotus penicillatus","X",6.467308,80.859324,"11/15/13"
"Pycnonotus penicillatus","2",6.8994483,80.9011531,"1/22/15"
"Pycnonotus penicillatus","X",6.8060035,80.8446744,"2/17/15"
"Pycnonotus penicillatus","4",6.6125631,81.1320279,"3/6/15"
"Pycnonotus penicillatus","X",6.8188203,80.8441401,"2/18/16"
"Pycnonotus penicillatus","X",6.8994483,80.9011531,"2/4/16"
"Pycnonotus penicillatus","2",6.8573375,80.830332,"3/24/16"
"Pycnonotus penicillatus","2",6.8573375,80.830332,"3/24/16"
"Pycnonotus penicillatus","2",6.7651903,80.9678181,"5/14/16"
"Pycnonotus penicillatus","2",6.793977,80.820616,"12/5/16"
"Pycnonotus penicillatus","2",6.793977,80.820616,"12/5/16"
"Pycnonotus penicillatus","2",6.793977,80.820616,"12/5/16"
"Pycnonotus penicillatus","2",6.7659601,80.9202719,"1/19/17"
"Pycnonotus penicillatus","2",6.8592032,80.8309862,"2/11/17"
"Pycnonotus penicillatus","4",6.8592032,80.8309862,"2/12/17"
"Pycnonotus penicillatus","2",6.8592032,80.8309862,"2/11/17"
"Pycnonotus penicillatus","2",6.8592032,80.8309862,"2/11/17"
"Pycnonotus penicillatus","4",6.8592032,80.8309862,"2/12/17"
"Pycnonotus penicillatus","4",6.8592032,80.8309862,"2/12/17"
"Pycnonotus penicillatus","4",6.8592032,80.8309862,"2/12/17"
"Pycnonotus penicillatus","X",6.7974526,80.8561081,"3/24/17"
"Pycnonotus penicillatus","1",6.7974526,80.8561081,"4/9/17"
"Pycnonotus penicillatus","1",6.768858,80.9235334,"8/22/17"
"Pycnonotus penicillatus","1",6.766714,80.948913,"1/28/18"
"Pycnonotus penicillatus","5",6.7718358,80.9304374,"2/11/18"
"Pycnonotus penicillatus","1",6.438972,80.889533,"3/27/18"
"Pycnonotus penicillatus","1",6.438972,80.889533,"3/27/18"
"Pycnonotus penicillatus","2",6.7731654,80.8313937,"11/25/18"
"Pycnonotus penicillatus","4",6.8829263,80.80582,"12/3/18"
"Pycnonotus penicillatus","4",6.8214242,80.846508,"2/5/19"
"Pycnonotus penicillatus","3",6.8077267,80.8398063,"2/5/19"
"Pycnonotus penicillatus","X",6.7731654,80.8313937,"2/6/19"
"Pycnonotus penicillatus","4",6.8214242,80.846508,"2/5/19"
"Pycnonotus penicillatus","3",6.8077267,80.8398063,"2/5/19"
"Pycnonotus penicillatus","10",6.81924,80.847719,"4/14/19"
"Pycnonotus penicillatus","1",6.888707,80.874367,"6/3/19"
"Pycnonotus penicillatus","X",6.7806626,81.0154581,"2/29/20"
"Pycnonotus penicillatus","3",6.79721,80.831179,"2/23/20"
"Pycnonotus penicillatus","2",6.7699573,80.933031,"3/12/20"
"Pycnonotus penicillatus","6",6.7718358,80.9304374,"6/9/20"
"Pycnonotus penicillatus","4",6.7718358,80.9304374,"7/10/20"
"Pycnonotus penicillatus","2",6.7718358,80.9304374,"8/14/20"
"Pycnonotus penicillatus","2",6.7731654,80.8313937,"9/24/20"
"Pycnonotus penicillatus","4",6.7718358,80.9304374,"11/12/20"
"Pycnonotus penicillatus","4",6.7718358,80.9304374,"12/10/20"
"Pycnonotus penicillatus","2",6.8991713,80.8291519,"1/23/21"
"Pycnonotus penicillatus","X",6.9127088,80.7953668,"2/25/21"
"Pycnonotus penicillatus","1",6.4678099,80.4270029,"11/27/11"
"Pycnonotus penicillatus","1",6.4678099,80.4270029,"11/27/11"
"Pycnonotus penicillatus","X",6.7378041,80.6792361,"8/24/12"
"Pycnonotus penicillatus","X",6.7285277,80.6379802,"8/25/12"
"Pycnonotus penicillatus","X",6.8114723,80.5000126,"9/1/12"
"Pycnonotus penicillatus","25",6.9872443,80.4288912,"2/21/13"
"Pycnonotus penicillatus","X",6.4089602,80.4453278,"4/1/13"
"Pycnonotus penicillatus","X",6.4089602,80.4453278,"4/1/13"
"Pycnonotus penicillatus","1",6.3896382,80.501563,"4/28/13"
"Pycnonotus penicillatus","6",6.9875995,80.422883,"11/22/13"
"Pycnonotus penicillatus","8",6.4059033,80.610466,"2/2/14"
"Pycnonotus penicillatus","2",6.4416,80.4218,"3/8/14"
"Pycnonotus penicillatus","4",6.389726,80.5013859,"4/12/14"
"Pycnonotus penicillatus","X",6.8114723,80.5000126,"5/14/14"
"Pycnonotus penicillatus","X",6.8114723,80.5000126,"5/15/14"
"Pycnonotus penicillatus","X",6.9929702,80.4185249,"11/3/14"
"Pycnonotus penicillatus","X",6.779981,80.794015,"12/17/14"
"Pycnonotus penicillatus","35",6.8094802,80.499377,"1/25/15"
"Pycnonotus penicillatus","5",7.254428,80.4954014,"3/7/15"
"Pycnonotus penicillatus","X",6.4359525,80.4193291,"12/17/15"
"Pycnonotus penicillatus","5",6.8098697,80.5003258,"1/7/16"
"Pycnonotus penicillatus","2",6.405472,80.431371,"3/31/16"
"Pycnonotus penicillatus","X",6.8114723,80.5000126,"5/6/16"
"Pycnonotus penicillatus","5",6.9923852,80.4145982,"1/17/17"
"Pycnonotus penicillatus","2",6.4284283,80.438737,"2/12/17"
"Pycnonotus penicillatus","5",6.8114723,80.5000126,"5/6/17"
"Pycnonotus penicillatus","X",6.450528,80.412391,"7/23/17"
"Pycnonotus penicillatus","3",6.4089602,80.4453278,"9/17/17"
"Pycnonotus penicillatus","1",6.4089602,80.4453278,"9/17/17"
"Pycnonotus penicillatus","2",6.4333538,80.4185057,"2/11/18"
"Pycnonotus penicillatus","X",6.4089602,80.4453278,"2/16/18"
"Pycnonotus penicillatus","4",6.8114723,80.5000126,"2/11/18"
"Pycnonotus penicillatus","2",6.440509,80.417762,"3/21/18"
"Pycnonotus penicillatus","2",6.9875995,80.422883,"3/18/18"
"Pycnonotus penicillatus","2",6.440509,80.417762,"3/21/18"
"Pycnonotus penicillatus","X",6.4359525,80.4193291,"3/21/18"
"Pycnonotus penicillatus","X",6.4261591,80.824968,"3/18/18"
"Pycnonotus penicillatus","2",6.9875995,80.422883,"3/18/18"
"Pycnonotus penicillatus","X",6.8114723,80.5000126,"4/24/18"
"Pycnonotus penicillatus","X",6.4333538,80.4185057,"7/22/18"
"Pycnonotus penicillatus","10",6.835,80.4083,"8/12/18"
"Pycnonotus penicillatus","1",6.8114723,80.5000126,"10/24/18"
"Pycnonotus penicillatus","4",6.9954532,80.4060308,"11/23/18"
"Pycnonotus penicillatus","X",6.4609601,80.4296851,"12/15/18"
"Pycnonotus penicillatus","X",6.4509908,80.4137206,"12/16/18"
"Pycnonotus penicillatus","1",6.4089602,80.4453278,"1/24/19"
"Pycnonotus penicillatus","1",6.9875995,80.422883,"1/22/19"
"Pycnonotus penicillatus","18",6.8114723,80.5000126,"1/28/19"
"Pycnonotus penicillatus","3",6.4325772,80.4106639,"2/16/19"
"Pycnonotus penicillatus","4",6.4325772,80.4106639,"2/15/19"
"Pycnonotus penicillatus","5",6.432233,80.4162154,"2/17/19"
"Pycnonotus penicillatus","4",6.4325772,80.4106639,"2/15/19"
"Pycnonotus penicillatus","5",6.432233,80.4162154,"2/17/19"
"Pycnonotus penicillatus","3",6.9918379,80.405674,"2/21/19"
"Pycnonotus penicillatus","2",6.8114723,80.5000126,"2/22/19"
"Pycnonotus penicillatus","3",6.4325772,80.4106639,"2/16/19"
"Pycnonotus penicillatus","2",6.4333538,80.4185057,"3/18/19"
"Pycnonotus penicillatus","3",6.4089602,80.4453278,"4/11/19"
"Pycnonotus penicillatus","X",6.4333538,80.4185057,"4/19/19"
"Pycnonotus penicillatus","X",6.4361236,80.6083322,"6/29/19"
"Pycnonotus penicillatus","2",6.99575,80.403186,"6/2/19"
"Pycnonotus penicillatus","2",6.4434606,80.4178834,"8/29/19"
"Pycnonotus penicillatus","1",6.7804209,80.794271,"9/9/19"
"Pycnonotus penicillatus","2",6.7891,80.4605,"9/22/19"
"Pycnonotus penicillatus","2",6.7891,80.4605,"9/22/19"
"Pycnonotus penicillatus","X",6.9918,80.4057,"11/21/19"
"Pycnonotus penicillatus","3",6.993743,80.411,"11/13/19"
"Pycnonotus penicillatus","X",6.9955307,80.4057563,"11/11/19"
"Pycnonotus penicillatus","10",6.8114723,80.5000126,"12/28/19"
"Pycnonotus penicillatus","14",6.8114723,80.5000126,"12/28/19"
"Pycnonotus penicillatus","2",6.8114723,80.5000126,"12/20/19"
"Pycnonotus penicillatus","10",6.8114723,80.5000126,"12/28/19"
"Pycnonotus penicillatus","1",6.8114723,80.5000126,"12/24/19"
"Pycnonotus penicillatus","14",6.8114723,80.5000126,"12/28/19"
"Pycnonotus penicillatus","4",6.431584,80.4151368,"1/3/20"
"Pycnonotus penicillatus","X",6.7891,80.4605,"2/26/20"
"Pycnonotus penicillatus","4",6.4284283,80.438737,"2/17/20"
"Pycnonotus penicillatus","X",6.8114723,80.5000126,"7/12/20"
"Pycnonotus penicillatus","X",6.8114723,80.5000126,"7/11/20"
"Pycnonotus penicillatus","X",6.8082125,80.4772568,"12/24/20"
"Pycnonotus penicillatus","3",6.7601169,80.4486322,"2/27/21"
"Pycnonotus penicillatus","10",6.673977,80.71355,"2/7/21"
